,location,age_lt18_pt,age_18-65_pt,age_gt65_pt,age_avg,single_pt,maried_pt,widow_pt,divorced_pt,belgian_pt,alien_pt,residential_pt,industry_pt,exploitation_pt,commercial_pt,public_pt,mixte_pt,transport_pt,infra_pt,leasure_pt,salaried_pt,working_outside_pt,superior_degree_pt,independant_pt,idleness_pt,pop_density,family_size,owner_renter_pt,avg_wage,province,postal_code
718,quiévrain,0.20468009478672985,0.6116706161137441,0.18364928909952608,41.331457345971565,0.5119964454976303,0.3034656398104265,0.08056872037914692,0.1039691943127962,0.879739336492891,0.12026066350710901,0.4913674139142587,0.03508055639079379,0.0,0.032784320507924604,0.030496006094250294,0.003683813236841037,0.34978567474909567,0.0019328384835535447,0.054869376623282326,0.8664000000000031,0.2027000000000007,0.1962000000000007,0.11800000000000041,0.17890000000000064,315.11000000000115,2.270000000000008,0.6714000000000023,14282.604116157874,WAL,7382
719,quiévrain,0.20468009478672985,0.6116706161137441,0.18364928909952608,41.331457345971565,0.5119964454976303,0.3034656398104265,0.08056872037914692,0.1039691943127962,0.879739336492891,0.12026066350710901,0.4913674139142587,0.03508055639079379,0.0,0.032784320507924604,0.030496006094250294,0.003683813236841037,0.34978567474909567,0.0019328384835535447,0.054869376623282326,0.8664000000000031,0.2027000000000007,0.1962000000000007,0.11800000000000041,0.17890000000000064,315.11000000000115,2.270000000000008,0.6714000000000023,14282.604116157874,WAL,7387
720,saint-ghislain,0.19248502606972034,0.6056793208945577,0.20183565303572198,42.85721980436937,0.48614642133838926,0.31891239712155817,0.08135476364889904,0.11358641789115353,0.9064075494462878,0.09359245055371224,0.32912623548093173,0.20350960556511188,0.025692300167389742,0.01715439157812359,0.02967986735686037,0.0018567441099770288,0.3154346582935494,0.0052070227648903025,0.07233917468316606,0.8727000000000031,0.1930000000000007,0.2506000000000009,0.1142000000000004,0.1413000000000005,327.56000000000114,2.200000000000008,0.6250000000000022,16685.34849902546,WAL,7330
721,saint-ghislain,0.19248502606972034,0.6056793208945577,0.20183565303572198,42.85721980436937,0.48614642133838926,0.31891239712155817,0.08135476364889904,0.11358641789115353,0.9064075494462878,0.09359245055371224,0.32912623548093173,0.20350960556511188,0.025692300167389742,0.01715439157812359,0.02967986735686037,0.0018567441099770288,0.3154346582935494,0.0052070227648903025,0.07233917468316606,0.8727000000000031,0.1930000000000007,0.2506000000000009,0.1142000000000004,0.1413000000000005,327.56000000000114,2.200000000000008,0.6250000000000022,16685.34849902546,WAL,7331
722,saint-ghislain,0.19248502606972034,0.6056793208945577,0.20183565303572198,42.85721980436937,0.48614642133838926,0.31891239712155817,0.08135476364889904,0.11358641789115353,0.9064075494462878,0.09359245055371224,0.32912623548093173,0.20350960556511188,0.025692300167389742,0.01715439157812359,0.02967986735686037,0.0018567441099770288,0.3154346582935494,0.0052070227648903025,0.07233917468316606,0.8727000000000031,0.1930000000000007,0.2506000000000009,0.1142000000000004,0.1413000000000005,327.56000000000114,2.200000000000008,0.6250000000000022,16685.34849902546,WAL,7332
723,saint-ghislain,0.19248502606972034,0.6056793208945577,0.20183565303572198,42.85721980436937,0.48614642133838926,0.31891239712155817,0.08135476364889904,0.11358641789115353,0.9064075494462878,0.09359245055371224,0.32912623548093173,0.20350960556511188,0.025692300167389742,0.01715439157812359,0.02967986735686037,0.0018567441099770288,0.3154346582935494,0.0052070227648903025,0.07233917468316606,0.8727000000000031,0.1930000000000007,0.2506000000000009,0.1142000000000004,0.1413000000000005,327.56000000000114,2.200000000000008,0.6250000000000022,16685.34849902546,WAL,7333
724,saint-ghislain,0.19248502606972034,0.6056793208945577,0.20183565303572198,42.85721980436937,0.48614642133838926,0.31891239712155817,0.08135476364889904,0.11358641789115353,0.9064075494462878,0.09359245055371224,0.32912623548093173,0.20350960556511188,0.025692300167389742,0.01715439157812359,0.02967986735686037,0.0018567441099770288,0.3154346582935494,0.0052070227648903025,0.07233917468316606,0.8727000000000031,0.1930000000000007,0.2506000000000009,0.1142000000000004,0.1413000000000005,327.56000000000114,2.200000000000008,0.6250000000000022,16685.34849902546,WAL,7334
725,colfontaine,0.2384637569698135,0.5952701403576235,0.16626610267256298,39.30398000384542,0.5355700826764084,0.29840415304749085,0.06859257835031725,0.0974331859257835,0.8895885406652567,0.11041145933474332,0.6112063330776606,0.043060568120344,0.0,0.025382384472650153,0.04210042345123179,0.00971355501153454,0.18889886220113444,0.0014852066395924161,0.07815266702585223,0.9092000000000032,0.21810000000000077,0.15260000000000057,0.0846000000000003,0.23100000000000084,1483.4000000000053,2.310000000000008,0.6946000000000024,13041.40184081551,WAL,7340
726,quévy,0.20290562812843366,0.6100598217555854,0.18703455011598094,42.05438896349652,0.48773043584421927,0.3444023928702234,0.07544866316689049,0.09241850811866682,0.9479916982053473,0.05200830179465267,0.4912095478229816,0.02071796019846659,0.0,0.018824702273059293,0.017357879686392484,0.003721924931148109,0.37816461689130326,0.027593849591758333,0.042409518604890235,0.848800000000003,0.18150000000000063,0.29630000000000106,0.1381000000000005,0.08190000000000029,120.16000000000042,2.3700000000000085,0.7989000000000029,18209.719215710444,WAL,7041
727,mouscron,0.22586675436622644,0.5872466377027331,0.18688660793104045,40.78224257005868,0.4857632458068648,0.34491890675575093,0.06949613141086666,0.09982171602651757,0.7642670451595036,0.23573295484049642,0.4199944308058429,0.19965991403762634,0.0,0.042751560622381675,0.04650974742612766,0.0021925700861612405,0.18031736071476667,0.007402081458003613,0.10117233484908972,0.8713000000000031,0.29750000000000104,0.1947000000000007,0.1142000000000004,0.12130000000000044,1378.700000000005,2.270000000000008,0.6717000000000023,14854.716918506318,WAL,7700
